#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,name,type
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-09T14:21:10Z,17.134758152539217,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-09T16:21:20Z,13.937091839313506,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-09T18:21:30Z,9.897968780994415,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-09T20:21:40Z,8.93001953172095,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-09T22:21:50Z,7.275326687097549,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-10T00:22:00Z,6.5167450240895715,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-10T02:22:10Z,11.516525220870971,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-10T04:22:20Z,11.454359632730483,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-10T06:22:30Z,11.57899677157402,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-10T08:22:40Z,15.090437078475953,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-10T10:22:50Z,14.696949708461762,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-10T12:23:00Z,15.025566124916077,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-10T14:23:10Z,14.655226919386122,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-10T16:23:20Z,9.427022230625152,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-10T18:23:30Z,14.29928406582603,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-10T20:23:40Z,15.556092298030853,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-10T22:23:50Z,16.38002290725708,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-11T00:24:00Z,16.53513546231427,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-11T02:24:10Z,10.580998581647872,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-11T04:24:20Z,15.149053359031678,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-11T06:24:30Z,14.669224548943435,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-11T08:24:40Z,17.19297105073929,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-11T10:24:50Z,16.13366768360138,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-11T12:25:00Z,16.663606836825988,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-11T14:25:10Z,17.4090624332428,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-11T16:25:20Z,14.300439727306365,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-11T18:25:30Z,15.491854450370692,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-11T20:25:40Z,15.947542071342468,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-11T22:25:50Z,16.949321126937868,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-12T00:26:00Z,16.166797530651092,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-12T02:26:10Z,14.46043866276741,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-12T04:26:20Z,15.893942546844482,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-12T06:26:30Z,14.657112205028534,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
